Facility ID,Property type,Rating snapshot date,Original Loan Amount,Principal Repayment Type,Current Loan Balance,Interest rate,Property value,Net operating income,Contractual term,Months to maturity,Annual tenant turnover,Region,Property Class,Default flag
ABC1001029,Retail space,2020-01-01,488828.79,Partially amortizing,456240.21,0.0639,634842.59,26536.42,180,160,0.26,Northeast,,0
ABC1001030,Office building,2018-01-01,4744389.69,Fully amortizing,2886170.39,0.0766,7081178.64,201813.59,120,73,0.38,Northeast,Class C,0
ABC1001031,Multifamily residential,2016-01-01,8477866.78,Partially amortizing,8195271.22,0.0687,10466502.2,954545.0,60,50,0.08,Northeast,,1
ABC1001032,Multifamily residential,2018-01-01,6990917.25,Fully amortizing,3495458.62,0.0629,8738646.56,740163.36,60,30,0.05,Northeast,,0
ABC1001033,Office building,2016-01-01,5774070.26,Partially amortizing,5446872.95,0.0698,10498309.57,123880.05,60,43,0.11,Northeast,Class C,0
ABC1001034,Retail space,2023-01-01,5089681.74,Partially amortizing,5004853.71,0.058600000000000006,7168565.83,572051.55,120,115,0.12,South,,1
ABC1001035,Office building,2021-01-01,1104517.25,Fully amortizing,423398.28,0.0722,2008213.18,78721.96,120,46,0.27,South,Class B,0
ABC1001036,Multifamily residential,2019-01-01,10645509.67,Partially amortizing,7097006.44,0.0802,12236218.01,1254212.35,120,20,0.38,Northeast,,0
ABC1001037,Multifamily residential,2017-01-01,6310109.75,Partially amortizing,4080537.64,0.0726,8643985.96,536791.53,120,14,0.09,Northeast,,0
ABC1001038,Office building,2018-01-01,1188876.74,Fully amortizing,614252.98,0.055,1887105.94,93977.88,60,31,0.29,Midwest,Class B,0
ABC1001039,Multifamily residential,2018-01-01,1709385.5,Fully amortizing,769223.47,0.0705,2407585.21,173586.89,120,54,0.02,South,,0
ABC1001040,Multifamily residential,2015-01-01,3509168.1,Partially amortizing,2503206.58,0.0709,6050289.82,528190.3,120,34,0.13,Northeast,,0
ABC1001041,Multifamily residential,2023-01-01,1638323.72,Fully amortizing,1611018.33,0.06709999999999999,2482308.67,179719.15,60,59,0.06,Northeast,,0
ABC1001042,Multifamily residential,2023-01-01,5883896.73,Partially amortizing,5256281.07,0.0564,8060132.5,832611.69,120,88,0.09,Northeast,,0
ABC1001043,Office building,2019-01-01,1550410.28,Partially amortizing,1302344.63,0.0758,2153347.61,172267.81,120,72,0.11,Northeast,Class A,0
ABC1001044,Office building,2022-01-01,3483721.37,Partially amortizing,2810201.91,0.0599,5278365.72,457634.31,120,62,0.11,Northeast,Class A,0
ABC1001045,Office building,2022-01-01,3360834.39,Partially amortizing,3058359.3,0.0574,5334657.77,538266.97,60,33,0.1,South,Class A,0
ABC1001046,Retail space,2016-01-01,1568281.82,Partially amortizing,1024610.79,0.07730000000000001,2119299.76,157887.83,180,76,0.1,South,,0
ABC1001047,Multifamily residential,2020-01-01,1482333.36,Partially amortizing,1101867.79,0.0799,2555747.17,169446.04,120,43,0.07,West,,0
ABC1001048,Multifamily residential,2016-01-01,2654631.09,Partially amortizing,2265285.19,0.0713,3492935.64,266860.28,120,76,0.14,Northeast,,0
ABC1001049,Retail space,2022-01-01,915681.5,Partially amortizing,702022.48,0.06,1476905.65,114017.12,120,50,0.04,Northeast,,0
ABC1001050,Office building,2022-01-01,2782460.98,Partially amortizing,2467115.4,0.0572,4561411.43,149614.3,60,26,0.15,Northeast,Class B,0
ABC1001051,Office building,2018-01-01,3908315.83,Partially amortizing,2657654.76,0.0692,5142520.83,225756.66,120,24,0.02,South,Class B,0
ABC1001052,Retail space,2023-01-01,2876920.44,Partially amortizing,1975485.37,0.0669,4169449.91,271848.13,180,86,0.26,South,,0
ABC1001053,Office building,2021-01-01,1425014.24,Partially amortizing,874008.73,0.0755,1875018.73,90938.41,120,4,0.16,West,Class B,1
ABC1001054,Multifamily residential,2020-01-01,24622790.07,Fully amortizing,24622790.07,0.0755,36750432.94,1271564.98,120,120,0.04,Northeast,,0
ABC1001055,Multifamily residential,2019-01-01,10341407.69,Partially amortizing,6825329.08,0.07429999999999999,14166311.91,871228.18,120,18,0.12,Northeast,,0
ABC1001056,Retail space,2022-01-01,3862707.82,Partially amortizing,3733950.89,0.0599,6546962.4,534886.83,60,50,0.28,South,,0
ABC1001057,Office building,2019-01-01,3607354.76,Partially amortizing,2909932.84,0.060599999999999994,4941581.86,167519.63,60,2,0.1,South,Class B,1
ABC1001058,Retail space,2023-01-01,12457186.25,Partially amortizing,10505560.41,0.0649,15571482.82,1434133.57,60,13,0.02,South,,0
ABC1001059,Multifamily residential,2020-01-01,4244891.12,Partially amortizing,3084620.88,0.0668,5978719.88,341384.91,180,98,0.06,Northeast,,0
ABC1001060,Retail space,2017-01-01,4077857.25,Partially amortizing,3982707.25,0.066,5437143.0,533927.44,60,53,0.04,South,,0
ABC1001061,Office building,2017-01-01,1174298.42,Partially amortizing,1158641.11,0.0661,1365463.28,98859.54,60,56,0.28,Northeast,Class C,0
ABC1001062,Multifamily residential,2018-01-01,854187.24,Partially amortizing,620709.39,0.0625,1294223.09,105220.34,180,98,0.01,South,,0
ABC1001063,Office building,2020-01-01,7886896.56,Partially amortizing,6467255.18,0.0672,12323275.87,1081983.62,180,126,0.27,Northeast,Class A,0
ABC1001064,Retail space,2017-01-01,7803714.99,Partially amortizing,5072414.74,0.0761,12386849.19,976083.72,120,15,0.03,Northeast,,0
ABC1001065,Office building,2015-01-01,7214266.53,Partially amortizing,5458795.01,0.06709999999999999,10930706.87,284198.38,120,47,0.1,Northeast,Class B,1
ABC1001066,Retail space,2021-01-01,2682830.16,Partially amortizing,2629173.56,0.053200000000000004,3395987.55,210890.83,60,54,0.26,Northeast,,0
ABC1001067,Retail space,2017-01-01,21043514.44,Partially amortizing,13537994.29,0.0719,29227103.39,1496427.69,180,73,0.05,Northeast,,1
ABC1001068,Office building,2020-01-01,7096171.43,Partially amortizing,4281356.76,0.0802,13646483.51,1026215.56,120,1,0.19,Northeast,Class A,0
ABC1001069,Office building,2023-01-01,1027174.63,Partially amortizing,866250.61,0.061399999999999996,1683892.84,103391.02,60,13,0.05,Northeast,Class B,0
ABC1001070,Retail space,2016-01-01,4712504.68,Fully amortizing,274896.11,0.0697,7033589.07,388957.48,120,7,0.31,South,,0
ABC1001071,Multifamily residential,2018-01-01,3010423.8,Fully amortizing,1103822.06,0.0695,4855522.26,252487.16,120,44,0.03,Northeast,,0
ABC1001072,Office building,2021-01-01,2820235.29,Partially amortizing,2810834.5,0.0733,4623336.54,122518.42,120,119,0.2,Northeast,Class C,0
ABC1001073,Multifamily residential,2023-01-01,718338.49,Partially amortizing,603404.33,0.066,1122403.89,22672.56,60,12,0.13,Northeast,,0
ABC1001074,Multifamily residential,2017-01-01,8275297.71,Partially amortizing,6399563.56,0.0706,11336024.26,1249229.87,120,52,0.03,Midwest,,0
ABC1001075,Retail space,2016-01-01,1002583.79,Fully amortizing,568130.82,0.0725,1822879.63,163147.73,180,102,0.33,Midwest,,0
ABC1001076,Office building,2016-01-01,2627385.56,Partially amortizing,2469742.43,0.0682,3807805.16,283681.48,60,42,0.14,Midwest,Class A,0
ABC1001077,Retail space,2016-01-01,1157948.79,Partially amortizing,1057593.23,0.0691,1754467.86,158603.89,120,94,0.31,South,,0
ABC1001078,Multifamily residential,2017-01-01,365811.64,Partially amortizing,318256.12,0.0717,522588.05,43845.14,120,81,0.08,Northeast,,0
ABC1001079,Multifamily residential,2017-01-01,586056.42,Fully amortizing,463961.34,0.0703,930248.29,54047.43,120,95,0.29,Northeast,,0
ABC1001080,Retail space,2015-01-01,10320705.29,Partially amortizing,10251900.59,0.07690000000000001,12286553.92,533236.44,60,58,0.35,Northeast,,0
ABC1001081,Retail space,2021-01-01,3038378.95,Fully amortizing,236318.36,0.0762,4403447.75,229859.97,180,14,0.22,Northeast,,0
ABC1001082,Retail space,2017-01-01,830516.45,Partially amortizing,561982.8,0.07139999999999999,1203647.03,100745.26,120,23,0.34,Northeast,,0
ABC1001083,Multifamily residential,2019-01-01,4281944.44,Fully amortizing,321145.83,0.0748,5420182.84,405971.69,120,9,0.14,South,,0
ABC1001084,Office building,2019-01-01,4725963.51,Partially amortizing,3859536.87,0.0809,8751784.29,666885.96,120,65,0.09,South,Class A,0
ABC1001085,Retail space,2018-01-01,1815446.13,Partially amortizing,1518923.26,0.055,2161245.4,158851.54,60,11,0.3,Northeast,,0
ABC1001086,Office building,2020-01-01,1621268.85,Fully amortizing,270211.48,0.0599,2947761.55,103761.21,60,10,0.14,South,Class C,0
ABC1001087,Multifamily residential,2022-01-01,6838830.09,Partially amortizing,5744617.28,0.0621,10855285.86,1012798.17,60,12,0.01,Northeast,,0
ABC1001088,Multifamily residential,2017-01-01,1276360.11,Fully amortizing,989179.09,0.07339999999999999,1615645.71,134260.16,120,93,0.12,South,,0
ABC1001089,Retail space,2019-01-01,12235050.01,Partially amortizing,10685277.01,0.0653,17731956.53,1867175.02,60,22,0.06,Northeast,,0
ABC1001090,Retail space,2016-01-01,571504.51,Partially amortizing,544834.3,0.0748,840447.81,64714.48,60,46,0.33,Northeast,,0
ABC1001091,Retail space,2021-01-01,1100950.35,Partially amortizing,1031223.49,0.0492,1804836.64,149259.99,60,41,0.28,Midwest,,0
ABC1001092,Retail space,2016-01-01,752511.68,Partially amortizing,697327.49,0.07200000000000001,1045155.11,86538.84,120,98,0.14,Midwest,,0
ABC1001093,Retail space,2023-01-01,4439149.98,Partially amortizing,4143206.65,0.0601,6081027.38,522968.35,60,40,0.12,Northeast,,0
ABC1001094,Office building,2018-01-01,9790221.41,Partially amortizing,8386956.34,0.0576,12237776.76,604546.17,60,17,0.07,Midwest,Class B,0
ABC1001095,Multifamily residential,2022-01-01,1057239.65,Fully amortizing,422895.86,0.0625,1489069.93,116147.45,60,24,0.32,Midwest,,0
ABC1001096,Retail space,2021-01-01,10315731.87,Partially amortizing,7358555.4,0.0713,16374177.58,1326308.38,120,34,0.51,Northeast,,0
ABC1001097,Multifamily residential,2018-01-01,980949.06,Partially amortizing,951520.59,0.0717,2043643.88,125888.46,120,111,0.07,Midwest,,0
ABC1001098,Retail space,2021-01-01,6566350.35,Fully amortizing,5253080.28,0.0553,10102077.45,834431.6,60,48,0.12,Midwest,,0
ABC1001099,Office building,2019-01-01,1741630.96,Partially amortizing,1521024.37,0.061399999999999996,2385795.83,110223.77,60,22,0.11,Midwest,Class C,0
ABC1001100,Retail space,2021-01-01,5604988.74,Partially amortizing,5025806.57,0.0519,9663773.7,731547.67,60,29,0.2,Northeast,,0
ABC1001101,Retail space,2019-01-01,2953453.42,Fully amortizing,1673623.61,0.0621,4688021.31,390043.37,60,34,0.09,South,,0
ABC1001102,Retail space,2018-01-01,7345333.67,Partially amortizing,5974204.72,0.0732,11847312.37,950154.45,120,64,0.05,South,,0
ABC1001103,Office building,2023-01-01,2876471.61,Fully amortizing,2564853.85,0.0537,4794119.35,120811.81,120,107,0.01,South,Class B,0
ABC1001104,Retail space,2017-01-01,5850434.54,Partially amortizing,4212312.87,0.0681,7500557.1,639047.47,120,36,0.15,South,,0
ABC1001105,Multifamily residential,2019-01-01,426234.55,Partially amortizing,250057.6,0.0719,560834.94,48904.81,180,56,0.39,South,,0
ABC1001106,Office building,2023-01-01,8235220.43,Partially amortizing,7878360.87,0.0753,11437806.15,1305053.68,180,167,0.06,Northeast,Class A,0
ABC1001107,Retail space,2022-01-01,3925118.43,Partially amortizing,2368154.79,0.0644,4906398.04,162892.41,120,1,0.13,Northeast,,0
ABC1001108,Multifamily residential,2015-01-01,5176543.97,Partially amortizing,4607124.14,0.0655,7612564.67,442290.01,120,87,0.12,Midwest,,0
ABC1001109,Multifamily residential,2019-01-01,442377.33,Partially amortizing,225612.44,0.067,614412.96,54989.96,180,33,0.05,Northeast,,0
ABC1001110,Retail space,2015-01-01,32316413.92,Fully amortizing,19030777.09,0.08289999999999999,36723197.64,2478815.84,180,106,0.05,Northeast,,0
ABC1001111,Retail space,2019-01-01,17419612.22,Fully amortizing,1161307.48,0.0705,31672022.23,1741961.22,180,12,0.31,Northeast,,0
ABC1001112,Multifamily residential,2019-01-01,18978732.9,Fully amortizing,13917737.46,0.061500000000000006,32721953.27,2931887.01,60,44,0.15,South,,0
ABC1001113,Multifamily residential,2018-01-01,3985497.02,Fully amortizing,2258448.31,0.0553,5313996.02,468694.45,60,34,0.14,Midwest,,0
ABC1001114,Retail space,2017-01-01,4295046.37,Partially amortizing,4051660.41,0.059500000000000004,7535169.06,627679.58,60,43,0.14,Midwest,,0
ABC1001115,Retail space,2022-01-01,11260891.63,Partially amortizing,8070305.67,0.061500000000000006,16086988.04,1036002.03,120,35,0.11,Northeast,,0
ABC1001116,Retail space,2022-01-01,4839858.74,Partially amortizing,4178411.38,0.0621,6629943.48,570838.13,60,19,0.11,Northeast,,0
ABC1001117,Retail space,2015-01-01,4935706.35,Partially amortizing,4261159.82,0.0661,7051009.07,341268.84,120,79,0.06,West,,0
ABC1001118,Office building,2016-01-01,1719451.0,Fully amortizing,1423323.33,0.0755,2122779.01,100832.0,180,149,0.02,Midwest,Class B,0
ABC1001119,Multifamily residential,2019-01-01,1661194.21,Partially amortizing,1262507.6,0.077,2307214.18,177886.21,120,48,0.09,South,,0
ABC1001120,Multifamily residential,2018-01-01,363664.26,Partially amortizing,299416.9,0.0588,542782.47,47059.24,60,7,0.03,South,,0
ABC1001121,Multifamily residential,2016-01-01,4812655.61,Partially amortizing,4588065.01,0.0678,8912325.2,324408.64,60,46,0.11,Northeast,,0
ABC1001122,Retail space,2020-01-01,25905012.52,Partially amortizing,19515109.43,0.0776,37007160.75,3452768.1,120,46,0.53,Northeast,,0
ABC1001123,Retail space,2019-01-01,7458430.53,Partially amortizing,6613141.73,0.056299999999999996,11300652.31,639616.92,60,26,0.13,South,,1
ABC1001124,Office building,2017-01-01,21674430.19,Partially amortizing,20518460.58,0.0718,32840045.75,2223271.1,120,104,0.06,Northeast,Class B,0
ABC1001125,Office building,2023-01-01,22046357.16,Partially amortizing,21531942.16,0.0552,38010960.63,897058.67,120,113,0.15,Northeast,Class C,0
ABC1001126,Office building,2018-01-01,2378352.03,Partially amortizing,2172228.19,0.0572,3775161.95,348069.93,60,34,0.1,Northeast,Class A,0
ABC1001127,Retail space,2017-01-01,1378027.14,Partially amortizing,1019740.09,0.0711,2296711.91,160769.83,120,42,0.35,Northeast,,0
ABC1001128,Retail space,2016-01-01,8225269.49,Partially amortizing,7649500.62,0.0741,11750384.98,970581.8,120,99,0.15,Northeast,,0
ABC1001129,Office building,2015-01-01,6633159.57,Partially amortizing,5505522.45,0.0729,9086519.96,565181.54,60,9,0.04,Northeast,Class C,1
ABC1001130,Retail space,2017-01-01,27317658.08,Partially amortizing,15844241.68,0.071,39025225.82,2583469.95,180,54,0.11,South,,0
ABC1001131,Office building,2015-01-01,2882804.2,Partially amortizing,2709835.94,0.0755,4239417.94,246310.18,60,42,0.03,Northeast,Class A,0
ABC1001132,Retail space,2019-01-01,4626557.16,Partially amortizing,4225588.88,0.07339999999999999,7710928.61,688585.92,120,94,0.15,Midwest,,0
ABC1001133,Office building,2017-01-01,984309.03,Partially amortizing,951498.73,0.0742,1587595.21,104622.52,180,170,0.15,South,Class B,0
ABC1001134,Retail space,2021-01-01,3807207.65,Partially amortizing,3198054.42,0.0572,6140657.5,515201.16,60,12,0.55,Northeast,,0
ABC1001135,Multifamily residential,2017-01-01,2286726.34,Fully amortizing,25408.07,0.06849999999999999,3048968.46,258857.42,180,2,0.11,West,,0
ABC1001136,Multifamily residential,2022-01-01,6833758.84,Partially amortizing,6400954.11,0.0591,10049645.35,855224.82,120,101,0.1,West,,0
ABC1001137,Multifamily residential,2020-01-01,877551.19,Fully amortizing,753231.43,0.07719999999999999,1309777.89,110283.3,120,103,0.05,South,,0
ABC1001138,Retail space,2020-01-01,15936886.17,Fully amortizing,6109139.7,0.0542,22766980.24,1721183.71,60,23,0.41,South,,0
ABC1001139,Retail space,2019-01-01,861703.53,Fully amortizing,409309.18,0.081,1104748.12,116771.88,120,57,0.29,Northeast,,0
ABC1001140,Office building,2016-01-01,7663274.49,Partially amortizing,5900721.35,0.0759,12163927.76,598465.25,120,51,0.04,South,Class B,0
ABC1001141,Multifamily residential,2017-01-01,5341031.28,Fully amortizing,1780343.76,0.0646,7522579.27,357322.52,60,20,0.14,Northeast,,0
ABC1001142,Office building,2021-01-01,309732.36,Partially amortizing,304570.16,0.0574,563149.75,2815.75,60,55,0.14,Northeast,Class C,0
ABC1001143,Retail space,2018-01-01,10893865.09,Partially amortizing,9368723.97,0.07490000000000001,14923102.86,1689295.24,120,78,0.04,South,,0
ABC1001144,Retail space,2017-01-01,2429716.04,Partially amortizing,2413517.94,0.0665,4118162.78,233088.01,120,118,0.07,South,,0
ABC1001145,Retail space,2021-01-01,2701203.56,Fully amortizing,1305581.72,0.0513,4823577.79,417239.48,60,29,0.46,Northeast,,0
ABC1001146,Retail space,2022-01-01,5071525.6,Partially amortizing,4817949.32,0.0593,6586396.88,589482.52,120,105,0.15,South,,0
ABC1001147,Multifamily residential,2015-01-01,3918587.79,Partially amortizing,3487543.13,0.0652,6423914.41,597424.04,120,87,0.14,Northeast,,0
ABC1001148,Office building,2017-01-01,5235787.09,Partially amortizing,4240987.54,0.0594,7588097.23,856696.18,60,3,0.04,South,Class A,0
ABC1001149,Multifamily residential,2015-01-01,17108467.04,Fully amortizing,10835362.46,0.0789,24794879.77,1948877.55,60,38,0.34,West,,0
ABC1001150,Retail space,2022-01-01,10058645.24,Partially amortizing,8751021.36,0.0574,16489582.36,1775928.02,60,21,0.07,South,,0
ABC1001151,Office building,2023-01-01,751600.32,Partially amortizing,721536.31,0.057699999999999994,1156308.19,65909.57,120,108,0.05,South,Class A,0
ABC1001152,Multifamily residential,2022-01-01,1361217.47,Partially amortizing,1293156.59,0.0666,2195512.04,253142.54,120,105,0.4,Northeast,,0
ABC1001153,Retail space,2015-01-01,13564877.28,Fully amortizing,10286698.6,0.0697,16746762.07,994757.67,120,91,0.01,Northeast,,0
ABC1001154,Retail space,2019-01-01,2349979.05,Partially amortizing,1958315.88,0.0794,3309829.65,277694.71,120,70,0.31,Midwest,,1
ABC1001155,Retail space,2021-01-01,3054272.98,Partially amortizing,2952463.88,0.0519,4848052.36,303488.08,60,50,0.3,South,,0
ABC1001156,Office building,2021-01-01,989892.33,Fully amortizing,313465.91,0.048799999999999996,1736653.22,100552.22,60,19,0.1,Northeast,Class B,0
ABC1001157,Retail space,2016-01-01,63552929.47,Fully amortizing,25421171.79,0.0754,104185130.28,7042914.81,60,24,0.4,Northeast,,0
ABC1001158,Retail space,2015-01-01,2301345.24,Fully amortizing,1419162.9,0.07400000000000001,3711847.16,257973.38,60,37,0.15,South,,0
ABC1001159,Office building,2019-01-01,12608700.18,Fully amortizing,7565220.11,0.08199999999999999,25217400.36,1197826.52,120,72,0.12,South,Class B,0
ABC1001160,Multifamily residential,2018-01-01,956002.13,Fully amortizing,127466.95,0.0625,1707146.67,133498.87,60,8,0.09,Northeast,,0
ABC1001161,Retail space,2023-01-01,2541118.59,Partially amortizing,2092187.64,0.0601,3850179.69,313404.63,60,7,0.03,Northeast,,0
ABC1001162,Retail space,2019-01-01,619295.36,Partially amortizing,480986.06,0.0747,897529.51,88765.67,120,53,0.33,Northeast,,1
ABC1001163,Office building,2018-01-01,1494276.48,Partially amortizing,1006146.17,0.0699,1867845.61,103478.65,120,22,0.38,West,Class B,0
ABC1001164,Office building,2022-01-01,968761.45,Partially amortizing,849280.87,0.0584,1364452.74,99059.27,120,83,0.28,Northeast,Class A,0
ABC1001165,Office building,2023-01-01,1364980.46,Partially amortizing,960036.25,0.0629,2237672.88,70934.23,120,31,0.26,West,Class C,0
ABC1001166,Office building,2023-01-01,5227735.57,Fully amortizing,3354463.65,0.0536,7687846.42,352103.37,120,77,0.03,Northeast,Class C,0
ABC1001167,Office building,2018-01-01,6816806.98,Fully amortizing,1817815.2,0.0668,8019772.92,600680.99,120,32,0.13,Northeast,Class B,0
ABC1001168,Multifamily residential,2023-01-01,12065940.17,Partially amortizing,11060445.15,0.0633,18853031.51,1655296.17,60,35,0.36,Northeast,,0
ABC1001169,Office building,2016-01-01,3419046.73,Partially amortizing,2883396.08,0.0759,4884352.47,342393.11,60,13,0.32,Northeast,Class C,0
ABC1001170,Retail space,2016-01-01,11195691.51,Partially amortizing,11121053.56,0.07150000000000001,14731173.04,1146085.26,60,58,0.06,Northeast,,1
ABC1001171,Office building,2015-01-01,9472070.81,Partially amortizing,9472070.81,0.0708,13155653.9,548590.77,120,120,0.32,Midwest,Class C,0
ABC1001172,Retail space,2019-01-01,22718865.05,Partially amortizing,18478010.24,0.0584,31998401.48,2803059.97,60,4,0.08,Northeast,,1
ABC1001173,Office building,2016-01-01,4662699.52,Fully amortizing,1554233.17,0.0706,8039137.1,756482.8,60,20,0.15,Northeast,Class A,0
ABC1001174,Multifamily residential,2023-01-01,1564414.48,Partially amortizing,1147237.29,0.0547,2651549.97,280799.14,120,40,0.08,Midwest,,0
ABC1001175,Multifamily residential,2015-01-01,3846856.59,Partially amortizing,2718445.32,0.06709999999999999,5061653.41,287501.91,120,32,0.06,Northeast,,0
ABC1001176,Retail space,2017-01-01,799753.77,Partially amortizing,781092.85,0.0665,1110769.12,113298.45,120,113,0.1,Northeast,,0
ABC1001177,Retail space,2019-01-01,18388600.45,Fully amortizing,5516580.13,0.0639,24849460.06,1630124.58,60,18,0.06,South,,0
ABC1001178,Retail space,2020-01-01,1426634.59,Partially amortizing,1141307.67,0.08130000000000001,1829018.71,168818.43,120,60,0.26,Midwest,,0
ABC1001179,Office building,2019-01-01,2175255.58,Partially amortizing,1305153.35,0.0702,3565992.76,287419.02,180,60,0.09,South,Class B,0
ABC1001180,Office building,2019-01-01,11966110.38,Partially amortizing,11886336.31,0.0593,21368054.25,782070.79,60,58,0.08,South,Class C,0
ABC1001181,Multifamily residential,2022-01-01,8057350.59,Partially amortizing,6875605.84,0.054299999999999994,10743134.12,425428.11,60,16,0.09,Midwest,,0
ABC1001182,Multifamily residential,2018-01-01,4170194.35,Fully amortizing,556025.91,0.0754,7722582.12,539808.49,120,16,0.02,South,,0
ABC1001183,Office building,2022-01-01,4148772.98,Fully amortizing,34573.11,0.0625,5531697.31,384452.96,120,1,0.02,Northeast,Class A,0
ABC1001184,Multifamily residential,2023-01-01,2503366.56,Partially amortizing,1101481.29,0.0688,3973597.71,275767.68,180,12,0.02,Northeast,,0
ABC1001185,Office building,2019-01-01,1267776.22,Partially amortizing,1119868.99,0.0818,1565155.82,75753.54,120,85,0.06,South,Class C,1
ABC1001186,Retail space,2018-01-01,302097.15,Fully amortizing,196363.15,0.0572,559439.16,39720.18,60,39,0.14,Northeast,,0
ABC1001187,Retail space,2018-01-01,1259351.12,Partially amortizing,1078844.12,0.0713,1701825.83,109427.4,120,77,0.28,Northeast,,0
ABC1001188,Office building,2023-01-01,507059.11,Partially amortizing,376913.94,0.0579,874239.84,54290.29,120,43,0.38,Midwest,Class C,0
ABC1001189,Office building,2018-01-01,2134547.2,Fully amortizing,498061.01,0.065,2964648.88,169281.45,180,42,0.12,Midwest,Class B,0
ABC1001190,Retail space,2021-01-01,3456982.51,Partially amortizing,3433935.96,0.0683,5159675.38,426705.15,120,118,0.53,Northeast,,0
ABC1001191,Multifamily residential,2023-01-01,580354.2,Fully amortizing,464283.36,0.066,892852.62,69553.22,60,48,0.13,Northeast,,0
ABC1001192,Retail space,2018-01-01,1597595.35,Partially amortizing,1586944.72,0.073,2707788.74,165987.45,120,118,0.39,South,,0
ABC1001193,Office building,2022-01-01,738266.04,Fully amortizing,209175.38,0.0629,878888.14,82703.37,60,17,0.12,Northeast,Class C,0
ABC1001194,Office building,2020-01-01,2139578.58,Fully amortizing,1158938.4,0.0753,3291659.35,268928.57,120,65,0.24,South,Class A,0
ABC1001195,Office building,2015-01-01,744067.58,Partially amortizing,620056.32,0.0754,1162605.6,73709.2,60,10,0.04,Northeast,Class A,0
ABC1001196,Retail space,2023-01-01,4959840.57,Partially amortizing,4959840.57,0.061399999999999996,7085486.52,600849.26,60,60,0.1,Northeast,,0
ABC1001197,Retail space,2019-01-01,2947344.26,Partially amortizing,2564189.51,0.0805,5667969.74,298702.01,120,81,0.12,Northeast,,0
ABC1001198,Multifamily residential,2016-01-01,1627709.54,Partially amortizing,1486641.38,0.0726,2113908.49,224074.3,60,34,0.12,Midwest,,0
ABC1001199,Retail space,2020-01-01,5803211.36,Partially amortizing,5706491.17,0.0748,8534134.35,406224.79,120,115,0.22,Midwest,,0
ABC1001200,Office building,2018-01-01,5846747.35,Partially amortizing,4716376.19,0.0759,9135542.73,473221.11,120,62,0.05,Northeast,Class B,0
ABC1001201,Retail space,2021-01-01,10361641.41,Partially amortizing,8565623.56,0.07690000000000001,13116001.78,1482108.2,120,68,0.15,Northeast,,0
ABC1001202,Retail space,2019-01-01,2986460.63,Fully amortizing,1543004.66,0.057999999999999996,4328203.81,344525.02,60,31,0.04,Northeast,,0
ABC1001203,Retail space,2019-01-01,939992.36,Partially amortizing,896126.05,0.0603,1323932.91,130142.6,60,46,0.08,South,,0
ABC1001204,Retail space,2022-01-01,2081808.78,Partially amortizing,1714022.56,0.057699999999999994,3717515.68,292568.48,60,7,0.03,West,,0
ABC1001205,Retail space,2023-01-01,817626.95,Fully amortizing,674542.23,0.055999999999999994,1184966.59,109372.42,120,99,0.02,Northeast,,0
ABC1001206,Office building,2020-01-01,16813439.31,Fully amortizing,8406719.66,0.051500000000000004,24725646.05,2217890.45,60,30,0.11,Northeast,Class A,0
ABC1001207,Office building,2022-01-01,12455539.53,Partially amortizing,10172023.95,0.0718,18590357.51,1569026.17,180,125,0.09,Northeast,Class A,0
ABC1001208,Retail space,2017-01-01,2524036.86,Partially amortizing,2044469.85,0.0654,3505606.75,396133.56,60,3,0.09,Northeast,,1
ABC1001209,Retail space,2020-01-01,4054999.51,Fully amortizing,2365416.38,0.0736,6143938.66,528378.72,120,70,0.15,West,,0
ABC1001210,Office building,2020-01-01,2983428.26,Fully amortizing,845304.67,0.0579,3776491.47,237163.66,60,17,0.27,Northeast,Class C,0
ABC1001211,Retail space,2017-01-01,3903439.21,Partially amortizing,3200820.15,0.0712,5657158.27,457098.39,120,66,0.02,Midwest,,0
ABC1001212,Retail space,2015-01-01,5862589.87,Partially amortizing,5823505.94,0.0766,8030945.03,732422.19,60,58,0.08,Midwest,,0
ABC1001213,Office building,2017-01-01,6176494.54,Fully amortizing,308824.73,0.0716,13141477.75,904133.67,180,9,0.11,West,Class A,0
ABC1001214,Office building,2019-01-01,3899951.32,Fully amortizing,1949975.66,0.07769999999999999,6610086.99,396605.22,120,60,0.04,Northeast,Class B,0
ABC1001215,Retail space,2016-01-01,2310207.35,Partially amortizing,1416927.17,0.0732,3850345.58,233715.98,120,4,0.37,Midwest,,0
ABC1001216,Retail space,2019-01-01,11117539.26,Partially amortizing,6225821.98,0.0679,13896924.07,1129819.93,180,48,0.38,Northeast,,0
ABC1001217,Multifamily residential,2019-01-01,2866442.85,Partially amortizing,2723120.71,0.076,5118647.95,325546.01,120,105,0.1,West,,0
ABC1001218,Multifamily residential,2018-01-01,2440875.95,Partially amortizing,2066608.3,0.0604,4693992.21,368947.79,60,14,0.13,West,,0
ABC1001219,Retail space,2017-01-01,1495937.4,Fully amortizing,540199.62,0.0731,2106954.09,150436.52,180,65,0.04,Northeast,,0
ABC1001220,Retail space,2020-01-01,285501.27,Partially amortizing,178914.13,0.0788,335883.85,30095.19,120,8,0.17,Northeast,,0
ABC1001221,Retail space,2016-01-01,768963.23,Partially amortizing,712572.59,0.069,1165095.8,50914.69,120,98,0.07,South,,0
